row_id,description,player_counts_min_players,player_counts_max_players,playtime_min_playtime,playtime_max_playtime,boardgame,minimum_age,game_info_release_year,game_info_categories,game_info_mechanisms,game_info_family,credits_designers,credits_solo_designer,credits_artists,credits_publishers,credits_developer,credits_graphic_designer,credits_sculptor,credits_editor,credits_writer,credits_insert_designer,game_stats_average_rating,game_stats_num_of_ratings,game_stats_std_deviation,game_stats_weight,game_stats_comments,game_stats_fans,game_stats_page_views,ranks_overall,ranks_strategy,play_stats_all_time_plays,play_stats_this_month_plays,collection_stats_own,collection_stats_previously_owned,collection_stats_for_trade,collection_stats_want_in_trade,collection_stats_wishlist,ratings_rated_1,ratings_rated_2,ratings_rated_3,ratings_rated_4,ratings_rated_5,ratings_rated_6,ratings_rated_7,ratings_rated_8,ratings_rated_9,ratings_rated_10,link_to_game,suggested_retail_price_usd,amazon_price_usd,boardgamebliss_price_cad,boardgamebliss_price_usd,philibert_price_eur,philibert_price_usd,zatu_games_price_gbp,zatu_games_price_usd,ebay_price_usd,ranks_thematic,cardhaus_games_price_usd,miniature_market_price_usd,noble_knight_games_price_usd,boardtopia_price_usd,k&b_hobbies_and_games_price_cad,k&b_hobbies_and_games_price_usd,zulu's_board_game_cafe_price_usd,elevated_board_games_price_usd,collector_store_llc_price_usd,ranks_war,usedgames.ca_price_cad,usedgames.ca_price_usd,stonemaier_games_price_usd,ranks_customizable,ranks_family,ranks_abstract,renegade_game_studios_price_usd,ranks_party,fowers_games_price_usd,ranks_children's,bgg_store_price_usd
972,Delight visitors in a park populated by homegrown dinos. Safety waivers recommended!,2,4,60.0,120.0,Dinosaur World,10.0,2021.0,Animals;City Building;Economic;Science Fiction,Dice Rolling;Income;Movement Points;Tile Placement;Worker Placement,"Animals: Dinosaurs;Components: Dice with Icons;Components: Meeples (Dinosaur) / Dinomeeples;Crowdfunding: Kickstarter;Digital Implementations: Tabletopia;Game: Dinosaur Island/Dinosaur World;Theme: Amusement Parks / Theme Parks;Theme: Mad Science / Mad Scientist;Theme: Zoos, Aquaria, Safari Parks",Brian Lewis;David McGregor;Marissa Misura,,Kwanchai Moriya;Joe Shawcross;Andrew Thompson,Pandasaurus Games;La Boîte de Jeu;Devir;Fearless Frog;Galakta,Andy Van Zandt,David Bock;Stevo Torres,,,,,7.328,4289,1.32,3.27,950,487,673291,972,563.0,9098,38,11027,1431,290,144,1697,9,15,44,75,181,501,1200,1500,560,163,https://boardgamegeek.com/boardgame/317457/dinosaur-world,,38.47,,,,,,,21.0,207.0,,42.99,28.0,,,,59.99,,,,,,,,,,,,,,
973,"Place your apocalypse team to secure items, events, & resources then build a base.",2,4,40.0,110.0,Outlive,14.0,2017.0,Science Fiction,"Area Movement;Events;Set Collection;Take That;Variable Set-up;Worker Placement;Worker Placement, Different Worker Types",Components: Miniatures;Crowdfunding: Kickstarter;Players: Games with expansions that add solo play;Theme: Post-Apocalyptic;Theme: Survival,Grégory Oliver,,Miguel Coimbra;Michael Jenkins,La Boîte de Jeu;Albi;Arclight Games;Fabrika Igr;Fantasmagoria;Last Level;Pegasus Spiele;Raven Distribution;Rebel Sp. z o.o.;Surfin' Meeple;Surfin' Meeple China,,,,,,,7.271,4842,1.32,3.04,938,567,738677,973,569.0,9468,18,8192,1497,168,396,2638,6,19,39,84,252,616,1500,1600,547,193,https://boardgamegeek.com/boardgame/191051/outlive,,,,,,,24.15,32.57,50.68,,,,65.0,,,,,,,,,,,,,,,,,,
974,World War Two infantry card game based loosely on Squad Leader.,2,2,60.0,60.0,Up Front,12.0,1983.0,Card Game;Wargame;World War II,Campaign / Battle Card Driven;Hand Management;Relative Movement;Simulation;Variable Player Powers,Card Games: Lane Battler;Country: Germany;Crowdfunding: Kickstarter;Game: Up Front;Players: Two-Player Only Games;War Battlespace: Land warfare;War Level of Command: Tactical,Courtney F. Allen,,Charles Kibler;Rodger B. MacGowan,The Avalon Hill Game Co;Hobby Japan;Radiant Gaming;Wizards of the Coast,Don Greenwood,,,,,,7.893,2302,1.72,3.42,1104,352,1124536,974,,8308,10,4038,697,128,256,866,25,7,21,45,87,187,411,591,486,445,https://boardgamegeek.com/boardgame/586/up-front,,,,,,,,,199.99,,,,45.0,,,,,,,26.0,,,,,,,,,,,
975,Build dikes and pumps to protect the Netherlands from flooding by the North Sea.,2,5,45.0,45.0,Pandemic: Rising Tide,8.0,2017.0,Environmental,Action Points;Area Movement;Cooperative Game;Hand Management;Set Collection;Solo / Solitaire Game;Trading;Variable Player Powers,Components: Map (Continental / National scale);Country: Netherlands;Game: Pandemic;History: Industrial Revolution;Occupation: Medic / Doctor / Nurses;Occupation: Researcher / Scientist;Region: North Sea,Jeroen Doumen;Matt Leacock,,Jeroen Doumen;Atha Kanaani;Matt Leacock,Z-Man Games;asmodee;Asterion Press;Edge Entertainment;Hobby Japan,,Samuel R. Shimota,,,,,7.541,3034,1.23,2.54,621,134,274306,975,526.0,10459,40,6472,643,96,195,1126,5,11,6,34,98,279,816,1200,466,141,https://boardgamegeek.com/boardgame/234671/pandemic-rising-tide,,,,,,,,,36.56,,,,70.0,,,,,,,,,,,,,,,,,,
976,Will you maintain balance or give in to darkness in the battle of Hyde and Jekyll?,2,2,30.0,30.0,Jekyll vs. Hyde,8.0,2021.0,Card Game;Novel-based,Take That;Trick-taking;Tug of War;Variable Phase Order,Books: Dr. Jekyll and Mr. Hyde;Digital Implementations: Board Game Arena;Players: Two-Player Only Games;Theme: Mad Science / Mad Scientist,Geonil,,Vincent Dutrait,Mandoo Games;Arrakis Games;Blackrock Games;Delta Vision Publishing;Geronimo Games;Ghenos Games;Luma Imports;Nasza Księgarnia;Nice Game Publishing;Sugorokuya;Zvezda,,,,,,,7.194,5052,1.25,1.85,726,279,278992,976,,29591,198,9047,747,127,154,1358,9,18,46,76,242,663,1700,1700,498,124,https://boardgamegeek.com/boardgame/297129/jekyll-vs-hyde,24.99,16.32,22.95,16.57,,,,,15.0,,,,19.95,,,,,,,,,,,,251.0,,,,,,
977,"In a time of galactic peace, draft rooms to construct the best space station.",2,4,30.0,30.0,Among the Stars,12.0,2012.0,Card Game;City Building;Science Fiction,Closed Drafting;Open Drafting;Simultaneous Action Selection;Tile Placement;Variable Player Powers,Crowdfunding: Indiegogo;Crowdfunding: Kickstarter;Game: Among the Stars;Mechanism: Tableau Building,Vangelis Bagiartakis,,Antonis Papantoniou;Odysseas Stamoglou;Rafał Szyma,Artipia Games;Portal Games;Rightgames RBG SIA;Schwerkraft-Verlag;Stronghold Games,Anastasios Grigoriadis;Panagiotis Zinoviadis,Rafał Szyma;Giota Vorgia,,,,,7.019,7338,1.22,2.24,1987,393,865990,977,601.0,16951,16,9757,2546,555,265,1857,9,28,55,134,462,1200,2700,2100,554,121,https://boardgamegeek.com/boardgame/110277/among-the-stars,,38.91,,,,,,,7.99,,,,12.0,,,,,,,,24.95,18.01,,,,,,,,,
978,"Planning 6 moves ahead, recruit locals to help you defeat the invading monsters.",3,5,90.0,90.0,Lords of Xidit,14.0,2014.0,Fantasy,Action Queue;Area Majority / Influence;Auction: Sealed Bid;Highest-Lowest Scoring;Pick-up and Deliver;Point to Point Movement;Programmed Movement;Simultaneous Action Selection,Admin: Better Description Needed!;Digital Implementations: Board Game Arena;Setting: Kingdom of Xidit,Régis Bonnessée,,Xavier Gueniffey Durin;Stéphane Gantiez,Libellud;Asterion Press;Rebel Sp. z o.o.,,,,,,,7.076,6411,1.29,2.64,1146,233,459432,978,595.0,12768,27,9550,1857,385,154,1052,11,20,68,130,380,987,2200,1900,578,156,https://boardgamegeek.com/boardgame/156566/lords-of-xidit,,,,,,,,,11.06,,,,45.0,,,,,,,,,,,,,,,,,,
979,Lead your space agency to expand your presence on the Moon.,1,4,60.0,120.0,Shackleton Base: A Journey to the Moon,14.0,2024.0,Science Fiction;Space Exploration,"Variable Set-up;Worker Placement, Different Worker Types",Digital Implementations: TableTop Simulator Mod (TTS);Space: Colonization / Extraterrestrial Colonisation;Space: Earth's Moon,Fabio Lopiano;Nestore Mangone,,David Sitbon,Sorry We Are French;4GAMES;Arrakis Games;Ghenos Games;Giant Roc;Hachette Boardgames UK;Happy Baobab;Pandasaurus Games,Matthieu Verdier,Ulric Maes,,,,,8.041,1949,1.19,3.78,351,474,452534,979,471.0,6379,662,3291,118,22,475,2497,5,1,5,12,36,105,258,771,580,177,https://boardgamegeek.com/boardgame/408180/shackleton-base-a-journey-to-the-moon,,82.3,,,64.95,75.87,,,78.47,,71.99,,,,,,,69.95,,,,,,,,,,,,,
980,Sacrifice pieces to your opponent in order to win this counterintuitive game.,2,2,30.0,60.0,ZÈRTZ,9.0,1999.0,Abstract Strategy,Grid Movement;Map Reduction;Set Collection,Category: Combinatorial;Components: Marbles;Digital Implementations: BoardSpace;Digital Implementations: Boiteajeux;Misc: Mensa Select;Players: Two-Player Only Games;Series: GIPF Project,Kris Burm,,Kris Burm;lu'cifer,"Don & Co.;HUCH!;Rebel Sp. z o.o.;Rio Grande Games;Schmidt Spiele;Smart Toys and Games, Inc.",,,,,,,7.268,4483,1.37,2.73,1401,154,322808,980,,16830,19,6648,876,128,214,1060,9,15,40,90,209,637,1400,1300,570,210,https://boardgamegeek.com/boardgame/528/zertz,,,,,,,,,2.99,,24.99,,45.0,,,,,,,,,,,,,26.0,,,,,
981,"Solve puzzles to escape a madman, journey to Oz, and protect a train.",1,6,60.0,60.0,Unlock!: Secret Adventures,10.0,2017.0,Card Game;Exploration;Puzzle;Real-time,Cooperative Game;Storytelling,Books: The Wizard of Oz;Category: Escape Room Games;Components: Digital Hybrid – App/Website Required;Series: Unlock! (Space Cowboys),Thomas Cauët;Lewis Cheshire;Arch Stanton,,Arnaud Demaegd;Mahulda Jelly;Legruth,Space Cowboys;asmodee;Asterion Press;Gém Klub Kft.;Hobby Japan;Kaissa Chess & Games;Korea Boardgames,,,,,,,7.509,3057,1.18,2.11,522,72,131520,981,,8260,42,6789,2508,158,139,434,4,7,16,23,84,299,899,1200,425,118,https://boardgamegeek.com/boardgame/239307/unlock-secret-adventures,39.99,29.59,39.95,28.84,,,21.79,29.39,9.95,160.0,30.99,31.99,28.0,25.99,,,39.99,,,,,,,,219.0,,,,,,
982,Card-driven Team-vs-Team Battle Arena with a lot of depth and no randomness.,4,10,90.0,120.0,Guards of Atlantis II,14.0,2022.0,Fantasy;Miniatures;Video Game Theme;Wargame,Area Movement;Campaign / Battle Card Driven;Communication Limits;Grid Movement;Hand Management;Hexagon Grid;Multi-Use Cards;Simultaneous Action Selection;Team-Based Game;Variable Player Powers,Category: MOBA;Components: Miniatures;Crowdfunding: Kickstarter;Digital Implementations: Tabletopia;Misc: LongPack Games,Artyom Nichipurov,,Martin Bulteau;Stéphane Dumoulin;Jeremy Forveille;Karolina Jędrzejak;Gaël Lannurien;Kim Van Deun,Wolff Designa,,,Barruz Studio,,,,8.428,1686,1.66,3.35,546,701,678236,982,469.0,8409,241,2629,145,27,200,1113,8,5,19,22,41,94,180,327,402,589,https://boardgamegeek.com/boardgame/267609/guards-of-atlantis-ii,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,
983,Lead your intrepid explorers deep into the deadly jungle in your quest for El Dorado.,1,5,30.0,50.0,The Lost Expedition,14.0,2017.0,Adventure;Card Game;Exploration,Cooperative Game;Hand Management;Solo / Solitaire Game,Game: The Lost Expedition;Misc: Watch It Played How To Videos;Players: Games with Solitaire Rules;Region: Amazon Rainforest;Theme: Survival,Peer Sylvester,Duncan Molloy,Garen Ewing,Osprey Games;17wanzy (Yihu BG);All In Games;Gen-X Games;Nuts! Publishing,Filip Hartelius;Duncan Molloy,,,,,,7.038,7715,1.21,1.87,1624,599,767229,983,,32774,73,14079,2392,364,239,2424,8,10,60,142,440,1300,2900,2100,512,189,https://boardgamegeek.com/boardgame/216459/the-lost-expedition,,21.0,,,,,17.79,23.99,14.74,256.0,,,15.0,,,,,,,,,,,,,,,,,,
984,Hunters cooperate to track and take down ancient Beasts threatening their settlements,2,4,60.0,120.0,Beast,14.0,2023.0,Deduction;Fantasy;Fighting;Horror,Action Drafting;Closed Drafting;Hand Management;Hidden Movement;Multi-Use Cards;Point to Point Movement;Secret Unit Deployment;Team-Based Game;Variable Player Powers,Animals: Frogs / Toads;Components: Standees;Contests: Fastaval Design Competition;Crowdfunding: Kickstarter;Crowdfunding: Spieleschmiede;Digital Implementations: TableTop Simulator Mod (TTS);Digital Implementations: Tabletopia;Players: One versus Many,Aron Midhall;Elon Midhall;Assar Pettersson,,Aron Midhall,Studio Midhall;Bumble3ee Interactive;Don't Panic Games;GaGa Games;Galakta;Geekach LLC;Little Rocket Games;Pegasus Spiele;Reflexshop;TLAMA games;Zatu Games,,,,,,,7.474,3808,1.48,3.05,720,980,823201,984,576.0,8400,71,8113,806,138,230,2735,14,19,47,73,164,377,936,1300,634,261,https://boardgamegeek.com/boardgame/281549/beast,,49.99,,,,,,,74.95,212.0,,,50.0,,74.99,54.14,,,,,,,,,,,,,,,
985,"Use the Winds, Dragons and suit tiles you draw to finish with the best hand!",3,4,120.0,120.0,Mahjong,8.0,1850.0,Abstract Strategy,Hand Management;Set Collection,Card Games: Draw and Discard;Card Games: Exchange;Digital Implementations: Tabletopia;Promotional: Board Games;Traditional Card Games: Rummy;Traditional Games: Mahjong,(Uncredited),,Barbro Hennius,"(Public Domain);(Unknown);A. D. Richter & Cie.;Alga;ASS Altenburger Spielkarten;Blizzard Entertainment;Brevete S.G.D.G.;Brybelly;Cardinal;Carlsberg;Cayro, The Games;Chad Valley Co Ltd.;CHH Games;Chinese Arts & Crafts;Creative Crafthouse;Crisloid;Dal Negro;De La Rue;Dilemma Games;E. S. Lowe Company Inc.;Educa Borras;Fame Products;Franz Schmidt;Fratelli Fabbri Editori (Fabbri Editore);Geoludie;Gibsons;Golconda;Golden;Grapet;Grow Jogos e Brinquedos;Guanhua (冠華);H. P. Gibson & Sons;Hartung-Spiele;Intercontor AG;John Jaques of London;John Lewis;John N. Hansen Co., Inc.;John Sands Pty Ltd;Jumbo;Kärnan;Kerry's Mah Jong;Kirjalito;KR;Laurence King Publishing Ltd;Longfield Games;Michael Stanfield;Miro Company;Monkey Pod Games;National Games, Inc.;National Mah Jongg League, Inc.;Olsen;Parker Brothers;Perry & Co. Ltd.;Philos;Revanche Spelen;Rosiness;Royal Depth;Schmidt Spiele;Skor-Mor;SPM: Syarikat Permainan Malaysia;Spółdzielnia Rzemieślnicza Wielobranżowa ""Przemysław"";Sterling Games;SYU Creation;Tactic;U3;Weico Produkte GmbH;Wizards of the Coast;Wood Expressions;Woodstock Spiele;Yellow Mountain Imports;Zontik Games",,,,,,,7.058,7965,1.67,2.58,1766,338,522476,985,,38894,305,12214,693,110,60,647,26,69,112,279,670,1500,2200,1600,822,713,https://boardgamegeek.com/boardgame/2093/mahjong,,,,,,,,,45.0,,,,25.0,,,,,,,,,,,,,67.0,,,,,
986,20 questions with a twist... a time limit and a sneaky werewolf who knows the answer!,4,10,10.0,10.0,Werewords,8.0,2017.0,Deduction;Party Game;Real-time;Word Game,Hidden Roles;Roles with Asymmetric Information;Traitor Game;Variable Player Powers;Voting,Components: Digital Hybrid – App/Website Required;Game: Werewolf / Mafia;Word Games: Guess the Word,Ted Alspach,,Ted Alspach;Jason Boles;Roland MacDonald,Bézier Games;GaGa Games;GoKids 玩樂小子;Lucky Duck Games;Popcorn Games;Portal Games;Ravensburger;Reflexshop;UBO CnC,,Ted Alspach,Ted Alspach,,,,7.111,5849,1.42,1.16,1042,185,358049,986,,65545,403,10319,911,216,89,1169,33,35,62,148,303,860,1900,1700,593,200,https://boardgamegeek.com/boardgame/219215/werewords,19.95,17.94,,,,,12.55,16.93,2.1,,13.99,,5.0,,,,,,,,,,,,,,,42.0,,,
987,Arcadia was dragged down into Inferno. Save it and rescue angels from the Underlord!,2,4,60.0,120.0,Arcadia Quest: Inferno,13.0,2017.0,Adventure;Fantasy;Fighting;Miniatures,Action Retrieval;Dice Rolling;Grid Movement;Modular Board;Scenario / Mission / Campaign Game;Square Grid;Variable Player Powers,Category: Dungeon Crawler;Components: Miniatures;Crowdfunding: Kickstarter;Game: Arcadia Quest;Theme: Anime / Manga;Theme: Chibis,Thiago Aranha;Guilherme Goulart;Eric M. Lang;Fred Perret,,,CMON Global Limited;Edge Entertainment;Spaghetti Western Games,,,,,,,7.859,2450,1.41,2.46,646,339,466793,987,,5337,14,7889,1040,229,95,633,7,6,22,26,72,152,519,827,525,295,https://boardgamegeek.com/boardgame/179803/arcadia-quest-inferno,,112.31,,,,,,,32.0,153.0,,,47.95,,,,,,,,,,,,,,,,,,
988,A game of political struggle as the Soviet Empire begins to show cracks.,2,2,150.0,150.0,1989: Dawn of Freedom,12.0,2012.0,Modern Warfare;Political;Wargame,Area Majority / Influence;Campaign / Battle Card Driven;Dice Rolling;Events;Hand Management;Simulation,Country: Bulgaria;Country: Czech Republic;Country: Germany;Country: Hungary;Country: Poland;Country: Romania;Country: Russia;Country: Slovakia;Country: Soviet Union;Digital Implementations: Rally the Troops;Digital Implementations: VASSAL;History: Cold War;Players: Two-Player Only Games;Players: Wargames with Rules Supporting Only Two Players;Series: Twilight Struggle,Jason Matthews;Ted Torgerson,,Donal Hegarty;Paweł Kurowski;Rodger B. MacGowan;Leland Myrick;Mark Simonitch,GMT Games;Spielworxx;Bard Centrum Gier;Hexasim;MINDOK,,,,,,,7.758,2432,1.38,3.29,797,276,582335,988,506.0,4868,20,4701,890,150,212,1118,8,2,18,28,93,192,507,816,554,218,https://boardgamegeek.com/boardgame/26997/1989-dawn-of-freedom,64.99,56.88,79.95,57.72,,,,,28.0,,,,28.0,,,,,,,38.0,,,,,,,,,,,
989,Quickly work together to develop new tech and defend the world from invading aliens.,1,4,60.0,120.0,XCOM: The Board Game,14.0,2015.0,Real-time;Science Fiction;Video Game Theme,Cooperative Game;Dice Rolling;Hand Management;Push Your Luck;Real-Time;Variable Player Powers,Components: Digital Hybrid – App/Website Required;Components: Miniatures;Creatures: Aliens / Extraterrestrials;Players: Games with Solitaire Rules;Theme: UFOs,Eric M. Lang,,,"Fantasy Flight Games;2K Games, Inc.;ADC Blackfire Entertainment;Edge Entertainment;Firaxis Games, Inc.;Galakta;Galápagos Jogos;Giochi Uniti;Heidelberger Spieleverlag",,Samuel R. Shimota,,,Adam Baker,,6.983,9306,1.51,2.91,1612,686,890752,989,,17559,11,14648,2561,472,290,2541,63,62,146,283,632,1500,2900,2500,903,314,https://boardgamegeek.com/boardgame/163602/xcom-the-board-game,,,,,,,,,29.99,255.0,,,32.0,,,,,,,,,,,,,,,,,,
990,You and your fellow adventurers try to make it out alive before the island sinks.,2,4,30.0,30.0,Forbidden Island,10.0,2010.0,Adventure;Fantasy;Science Fiction,Action Points;Cooperative Game;Events;Grid Movement;Hand Management;Map Reduction;Modular Board;Pick-up and Deliver;Set Collection;Solo / Solitaire Game;Square Grid;Tile Placement;Variable Player Powers,Components: Dynamic Event Boards;Containers: Tin/Metal Box;Digital Implementations: Board Game Arena;Islands: Fictional;Misc: Dice Tower Hall of Fame;Misc: Mensa Select;Series: Forbidden Games (Gamewright),Matt Leacock,,C. B. Canga,"Gamewright;ADC Blackfire Entertainment;Arclight Games;AURUM, Inc.;Brädspel.se;Cocktail Games;Competo / Marektoy;Devir;FoxMind Israel;Kaissa Chess & Games;Kanga Games;Lex Games;Lifestyle Boardgames Ltd;NeoTroy Games;Rebel Sp. z o.o.;Reflexshop;Schmidt Spiele;Spilbræt.dk;uplay.it edizioni;White Goblin Games",,,,,,,6.754,53127,1.22,1.74,9929,2258,2066175,990,,130707,275,97649,10466,2362,260,5114,49,173,497,1300,4300,13000,21000,10000,2600,852,https://boardgamegeek.com/boardgame/65244/forbidden-island,,20.99,23.95,17.29,,,18.49,24.94,2.57,,,,5.0,,,,,,,,,,,,347.0,,,,,,
991,Fight for control over the ruling factions of Rome in this game of intrigue!,2,5,60.0,120.0,Tribune: Primus Inter Pares,12.0,2007.0,Ancient;Political,Auction / Bidding;Hand Management;Open Drafting;Set Collection;Sudden Death Ending;Worker Placement,Ancient: Rome,Karl-Heinz Schmiel,,Jochen Eeuwyk,Edge Entertainment;Fantasy Flight Games;Heidelberger Spieleverlag;Moskito Spiele;Stratelibri;Ubik,,,,,,,7.211,4720,1.19,2.87,1245,140,405248,991,561.0,10525,9,5002,1213,185,220,840,7,6,24,70,225,654,1600,1500,479,108,https://boardgamegeek.com/boardgame/30957/tribune-primus-inter-pares,,,,,,,,,52.17,,,,18.0,,,,,,,,,,,,,,,,,,
992,Quarrelsome master builders compete for supplies and specialists to impress the King.,2,5,60.0,90.0,Caylus 1303,12.0,2019.0,City Building;Economic;Medieval,Action Queue;End Game Bonuses;Hidden Victory Points;Income;Open Drafting;Ownership;Resource to Move;Tags;Take That;Tile Placement;Turn Order: Claim Action;Turn Order: Pass Order;Variable Player Powers;Variable Set-up;Victory Points as a Resource;Worker Placement,Category: Combinatorial;Country: France;Game: Caylus,William Attia,,Andrew Bosley,Space Cowboys;CrowD Games;DiceTree Games;Galápagos Jogos;Hobby Japan;HUCH!;Rebel Sp. z o.o.,,,,,,,7.422,3506,1.26,2.87,675,190,441293,992,539.0,7130,23,6555,1048,198,218,1219,10,14,22,39,121,373,996,1300,507,121,https://boardgamegeek.com/boardgame/284818/caylus-1303,,29.67,,,,,,,46.37,,,,34.0,,,,,,,,,,,,,,,,,,
993,Unique deckbuilding and tense battles with a bluffing component.,2,2,30.0,60.0,Star Wars: The Card Game,10.0,2012.0,Card Game;Collectible Components;Movies / TV / Radio theme;Science Fiction,Card Play Conflict Resolution;Force Commitment;Hand Management;Variable Player Powers,Collectible: Living Card Game (Fantasy Flight Games);Game: Star Wars – The Card Game (LCG);Movies: Star Wars;Players: Two-Player Only Games,Eric M. Lang,,Christopher Burdett;Tony Foti;Lucasfilm Ltd.;Henning Ludvigsen;Vlad Ricean,Fantasy Flight Games;Edge Entertainment;Galakta;Giochi Uniti;Heidelberger Spieleverlag;Hobby World;Korea Boardgames;Wargames Club Publishing;White Goblin Games,,,,,,,7.176,5872,1.55,2.97,1296,833,1110270,993,,35114,5,11261,2143,530,132,859,30,31,70,160,392,941,1600,1500,727,384,https://boardgamegeek.com/boardgame/103886/star-wars-the-card-game,,74.98,,,,,,,8.0,,,,35.0,,,,,,,,,,,44.0,,,,,,,
994,Europe is on a knife's edge as Prussia faces down an uneasy alliance.,3,4,210.0,210.0,Friedrich: Anniversary Edition,12.0,2004.0,Age of Reason;Wargame,Card Play Conflict Resolution;Events;Hand Management;Point to Point Movement;Secret Unit Deployment;Simulation;Variable Set-up,"Cities: Berlin (Germany);Cities: Hanover (Lower Saxony, Germany);Components: Map (Continental / National scale);Continents: Europe;Country: Austria;Country: France;Country: Germany;Country: Prussia;Country: Russia;Country: Sweden;Digital Implementations: Rally the Troops;History: Age of Kings;History: Seven Years War;Players: One versus Many;War Level of Command: Strategic",Richard Sivél,,Kerstin Hille;Richard Shako;Richard Stubenvoll;Andreas Töpfer,Histogame;Rio Grande Games,,,,,,,7.555,3005,1.52,3.13,1161,258,626030,994,,5597,19,4184,714,131,273,1194,8,23,46,50,119,297,654,1000,562,240,https://boardgamegeek.com/boardgame/12891/friedrich-anniversary-edition,,,,,,,,,48.0,,,,15.0,,,,,,,67.0,,,,,,,,,,,
995,It's a race to the tomb as you control a team of loot grabbing archaeologists!,2,4,45.0,45.0,Luxor,8.0,2018.0,Adventure;Ancient,Dice Rolling;Hand Management;Modular Board;Race;Roll / Spin and Move;Set Collection;Track Movement,Ancient: Egypt;Cities: Luxor (Egypt);Components: Wooden pieces & boards;Country: Egypt;Crowdfunding: Kickstarter;Digital Implementations: Board Game Arena;Digital Implementations: TableTop Simulator Mod (TTS);Game: Luxor;Occupation: Adventurer / Explorer;Series: Yellow Wave Box (Queen);Theme: Temple,Rüdiger Dorn,,Dennis Lohausen,Queen Games;Calamity Games;Devir;Piatnik,,,,,,,7.199,5023,1.24,1.91,895,209,386759,995,,31360,138,6594,713,86,240,1339,8,10,38,75,232,734,1700,1600,480,149,https://boardgamegeek.com/boardgame/245643/luxor,,60.77,67.95,49.06,,,28.39,38.29,22.44,,,,40.0,,,,,,,,,,,,259.0,,,,,,
996,"Claim your father's throne! Build, tax, & fight through unique “auction programming.”",1,4,60.0,120.0,Rurik: Dawn of Kiev,13.0,2019.0,Medieval;Miniatures;Territory Building,Area Majority / Influence;Area Movement;Auction / Bidding;Contracts;End Game Bonuses;Open Drafting;Selection Order Bid;Solo / Solitaire Game;Take That;Variable Player Powers,Cities: Kyiv (Ukraine);Cities: Novgorod (Russia);Cities: Smolensk (Russia);Components: Map (Continental / National scale);Country: Belarus;Country: Moldova;Country: Russia;Country: Ukraine;Crowdfunding: Kickstarter;Digital Implementations: BoardGamePlay;Digital Implementations: Tabletopia;Players: Games with Solitaire Rules;Series: Madison Game Design Cabal,Stan Kordonskiy,John Brieger,Finn McAvinchey;Yaroslav Radetskyi;Alayna Lemmer-Danner,PieceKeeper Games;Banana Games;Giant Roc;Giochix.it;Hobby World;Lotus Frog Games;Ігромаг,John Brieger;Kirk Dennison,Kali Fitzgerald;Yoma,Heriberto Valle Martinez,Dustin Schwartz,,Dan Cunningham,7.683,2688,1.32,3.08,602,391,446055,996,515.0,5357,19,3438,520,55,337,1723,10,3,19,23,71,230,624,1000,496,204,https://boardgamegeek.com/boardgame/228328/rurik-dawn-of-kiev,,,,,,,,,107.28,,,,175.0,,,,,,,,,,,,,,,,,,
