Property Ref,Added On,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Furnishing,Price,District,State,Servicing,Service Charge,Total Area,Covered Area
2824665,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,418000000.0,Lekki,Lagos,,,,
2824058,16 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,5,6,4,,385000000.0,Lekki,Lagos,,,,
2824677,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,230000000.0,Ajah,Lagos,,,,
2824683,17 Apr 2025,22 Apr 2025,Available,Terraced Duplex,4,4,5,4,Furnished,580000000.0,Victoria Island (VI),Lagos,,,,
2824690,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,6,,135000000.0,Ajah,Lagos,,,,
2824691,17 Apr 2025,17 Apr 2025,Available,Block of Flats,3,,,,,400000000.0,Ikeja,Lagos,,,,
2580092,19 Nov 2024,02 Feb 2025,Available,Semi-detached Duplex,4,4,5,2,,170000000.0,Maryland,Lagos,Serviced,,"1,800 sqm",200 sqm
2824540,17 Apr 2025,17 Apr 2025,Available,House,4,5,5,4,,400000000.0,Lekki,Lagos,,,,
2824462,17 Apr 2025,17 Apr 2025,Available,House,2,2,2,4,,410000000.0,Lekki,Lagos,,,100 sqm,100 sqm
2692656,30 Jan 2025,17 Apr 2025,Available,Semi-detached Duplex,4,5,5,3,,130000000.0,Lekki,Lagos,,,,
2692587,30 Jan 2025,17 Apr 2025,Available,Semi-detached Duplex,6,6,7,3,,320000000.0,Lekki,Lagos,Serviced,,,
2824537,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,5,,360000000.0,Lekki,Lagos,,,,
2824535,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,220000000.0,Magodo,Lagos,,,,
2824536,17 Apr 2025,18 Apr 2025,Available,Semi-detached Duplex,4,5,5,3,,360000000.0,Ikeja,Lagos,,,,
2824560,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,400000000.0,Ogudu,Lagos,,,,
2824531,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,4,,145000000.0,Lekki,Lagos,,,,
2824568,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,145000000.0,Ajah,Lagos,,,,
2824524,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,3,3,4,,,160000000.0,Ibadan,Oyo,,,500 sqm,500 sqm
2824621,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,230000000.0,Lekki,Lagos,,,,
2824563,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,360000000.0,Lekki,Lagos,,,,
2824573,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,6,7,5,,420000000.0,Lekki,Lagos,,,,
2824588,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,6,6,4,,270000000.0,Lekki,Lagos,,,,
2824542,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,4,,250000000.0,Lekki,Lagos,,,,
2824552,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,5,5,3,,320000000.0,Lekki,Lagos,,,,
2824539,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,350000000.0,Magodo,Lagos,,,,
2824548,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,280000000.0,Maryland,Lagos,,,,
2824623,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,,,,,350000000.0,Gbagada,Lagos,,,,
2351685,13 Jul 2024,14 Apr 2025,Available,House,5,6,7,5,,270000000.0,Asaba,Delta,,,600 sqm,450 sqm
2549353,02 Nov 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,1300000000.0,Lekki,Lagos,,,500 sqm,
2824513,17 Apr 2025,17 Apr 2025,Available,House,4,,,,,500000000.0,Lekki,Lagos,,,,
2824510,17 Apr 2025,18 Apr 2025,Available,Terraced Duplex,3,3,4,3,,156000000.0,Lekki,Lagos,,,,
2824519,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Maryland,Lagos,,,,
2824515,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,4,5,5,3,,520000000.0,Ikeja,Lagos,,,,
2824526,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,5,6,6,3,,450000000.0,Ikeja,Lagos,,,,
2622398,16 Dec 2024,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,280000000.0,Lekki,Lagos,Serviced,,250 sqm,
2824506,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,3,3,4,,,240000000.0,Ikeja,Lagos,,,,
2626104,18 Dec 2024,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,,170000000.0,Lekki,Lagos,,,350 sqm,300 sqm
2521224,18 Oct 2024,17 Apr 2025,Available,Detached Duplex,5,5,7,4,,460000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2499198,07 Oct 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,400000000.0,Lekki,Lagos,Serviced,,600 sqm,
2524194,20 Oct 2024,17 Apr 2025,Available,Detached Duplex,5,6,7,5,,400000000.0,Lekki,Lagos,,,350 sqm,
2585547,22 Nov 2024,17 Apr 2025,Available,Detached Duplex,5,6,8,5,,350000000.0,Lekki,Lagos,,,500 sqm,450 sqm
2587453,23 Nov 2024,18 Apr 2025,Available,Detached Duplex,7,9,9,,,4500000000.0,Maitama District,Abuja,Serviced,,,
2626013,18 Dec 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,400000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2652197,09 Jan 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,4,,240000000.0,Ajah,Lagos,,,,
2652166,09 Jan 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,250000000.0,Ajah,Lagos,,,,
2824521,17 Apr 2025,17 Apr 2025,Available,House,4,4,5,4,,160000000.0,Ajah,Lagos,,,,
2823999,16 Apr 2025,19 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,180000000.0,Ajah,Lagos,,,,
2824525,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,4,,160000000.0,Ajah,Lagos,,,,
2757144,08 Mar 2025,18 Apr 2025,Available,Detached Duplex,5,5,6,,Furnished,8023469555.0,Ikoyi,Lagos,,,804 sqm,
2752204,05 Mar 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,7,,500000000.0,Ikeja,Lagos,,,,
2797806,01 Apr 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,3,,230000000.0,Lekki,Lagos,,,350 sqm,300 sqm
2764069,12 Mar 2025,22 Apr 2025,Available,Terraced Duplex,4,4,5,3,,200000000.0,Surulere,Lagos,,,,
2824505,17 Apr 2025,17 Apr 2025,Available,Block of Flats,,,,,,300000000.0,Alimosho,Lagos,,,,
2801210,03 Apr 2025,22 Apr 2025,Available,Terraced Duplex,5,5,6,3,,280000000.0,Ikeja,Lagos,,,,
2508612,11 Oct 2024,17 Apr 2025,Available,Terraced Duplex,4,4,5,2,,105000000.0,Ajah,Lagos,Serviced,,,
2759819,10 Mar 2025,22 Apr 2025,Available,Semi-detached Duplex,5,5,6,4,,350000000.0,Ikeja,Lagos,,,,
2759814,10 Mar 2025,22 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,285000000.0,Ikeja,Lagos,,,,
2760784,10 Mar 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,3,,550000000.0,Lekki,Lagos,,,,
2586528,22 Nov 2024,17 Apr 2025,Available,Terraced Duplex,5,5,6,4,,2800000000.0,Ikoyi,Lagos,,,450 sqm,400 sqm
2824502,17 Apr 2025,17 Apr 2025,Available,Block of Flats,,,,,,60000000.0,Ibadan,Oyo,,,,
2824500,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,5,,380000000.0,Lekki,Lagos,,,,
2824503,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,3,,95000000.0,Lekki,Lagos,,,,
2468276,19 Sep 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,430000000.0,Lekki,Lagos,,,,
2812694,10 Apr 2025,22 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,,280000000.0,Lekki,Lagos,,,,
2807005,07 Apr 2025,22 Apr 2025,Available,Block of Flats,2,2,3,2,,130000000.0,Lekki,Lagos,,,,
2824498,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,140000000.0,Agege,Lagos,,,,
2771922,17 Mar 2025,22 Apr 2025,Available,Terraced Duplex,4,4,5,2,,120000000.0,Ajah,Lagos,,,"1,000 sqm",650 sqm
2771915,17 Mar 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,3,,690000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2515133,15 Oct 2024,17 Apr 2025,Available,Detached Duplex,5,5,6,3,,400000000.0,Lekki,Lagos,,,450 sqm,400 sqm
2796112,31 Mar 2025,08 Apr 2025,Available,Block of Flats,2,2,3,2,,160000000.0,Lekki,Lagos,,,,
2824480,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,550000000.0,Ikeja,Lagos,,,,
2824497,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,5,6,6,3,,750000000.0,Ikeja,Lagos,,,,
2824459,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,300000000.0,Ikeja,Lagos,,,,
2824466,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,140000000.0,Ikeja,Lagos,,,,
2824486,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,620000000.0,Ikeja,Lagos,,,,
2824472,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2824475,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2824449,17 Apr 2025,19 Apr 2025,Available,Semi-detached Duplex,5,5,5,3,,750000000.0,Lekki,Lagos,,,,
2824488,17 Apr 2025,22 Apr 2025,Available,Terraced Duplex,4,4,5,,,530000000.0,Victoria Island (VI),Lagos,Serviced,,,
2820883,15 Apr 2025,20 Apr 2025,Available,Terraced Duplex,4,4,5,5,,265000000.0,Gwarinpa,Abuja,,,,
2075686,15 Jan 2024,17 Apr 2025,Available,Terraced Duplex,5,5,6,,,150000000.0,Lekki,Lagos,,,,
2824478,17 Apr 2025,22 Apr 2025,Available,Terraced Duplex,4,4,4,2,,310000000.0,Lekki,Lagos,,,,
2824496,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Lekki,Lagos,,,,
2824452,17 Apr 2025,22 Apr 2025,Available,Detached Duplex,9,9,11,10,Furnished,220000000.0,Osogbo,Osun,,,"1,712 sqm","1,000 sqm"
2822965,16 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,120000000.0,Ajah,Lagos,,,,
2820925,15 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,260000000.0,Lekki,Lagos,,,,
2133867,24 Feb 2024,20 Apr 2025,Available,Detached Duplex,4,,,,,200000000.0,Lugbe District,Abuja,,,,
2824489,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,300000000.0,Maryland,Lagos,,,,
2816616,12 Apr 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,4,,190000000.0,Ajah,Lagos,,,,
2816649,12 Apr 2025,22 Apr 2025,Available,Detached Duplex,4,4,5,3,,170000000.0,Ajah,Lagos,,,,
2614821,10 Dec 2024,12 Apr 2025,Available,Detached Duplex,5,5,7,8,,650000000.0,Ajah,Lagos,Serviced,"₦1,000,000 per annum",660 sqm,700 sqm
2824425,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,4,4,2,,500000000.0,Lekki,Lagos,,,,
2799930,03 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,2,,,160000000.0,Lekki,Lagos,,,,
2824435,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,4,4,2,,350000000.0,Lekki,Lagos,,,,
2798019,02 Apr 2025,17 Apr 2025,Available,Block of Flats,3,3,4,3,,80000000.0,Lekki,Lagos,,,,
2805640,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,4,4,5,4,Furnished,1925632693.0,Ikoyi,Lagos,,,,
2805632,06 Apr 2025,06 Apr 2025,Available,Detached Duplex,4,4,5,4,Furnished,1925632693.0,Ikoyi,Lagos,,,,
2763744,12 Mar 2025,12 Mar 2025,Available,Semi-detached Duplex,5,,,,,900000000.0,Ikoyi,Lagos,,,,
2799791,02 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,2,2,Furnished,63000000.0,Ajah,Lagos,,,,
2799903,03 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,3,,,85000000.0,Lekki,Lagos,,,,
2824433,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,220000000.0,Lekki,Lagos,,,,
2805648,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,,1604693911.0,Ikoyi,Lagos,,,,
2805507,06 Apr 2025,06 Apr 2025,Available,Block of Flats,4,4,4,4,,1604693911.0,Ikoyi,Lagos,,,,
2799915,03 Apr 2025,03 Apr 2025,Available,Detached Duplex,4,6,6,6,Furnished,160000000.0,Isheri North,Ogun,,,,
2595786,28 Nov 2024,18 Apr 2025,Available,Detached Duplex,5,5,6,,,250000000.0,Kubwa,Abuja,,,700 sqm,
2824421,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,5,5,6,,,650000000.0,Guzape District,Abuja,,,,
2824422,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,90000000.0,Lekki,Lagos,,,,
2804396,05 Apr 2025,07 Apr 2025,Available,Block of Flats,3,3,4,3,,130000000.0,Surulere,Lagos,,,,
2823765,16 Apr 2025,20 Apr 2025,Available,Detached Duplex,4,4,5,4,,250000000.0,Lekki,Lagos,,,,
2799893,03 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,4,4,Furnished,300000000.0,Surulere,Lagos,,,,
2824432,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,,,100000000.0,Galadimawa,Abuja,,,,
2824323,17 Apr 2025,17 Apr 2025,Available,House,4,4,5,3,,315000000.0,Ikeja,Lagos,Serviced,,,
2807599,07 Apr 2025,07 Apr 2025,Available,Detached Duplex,5,8,5,4,,750000000.0,Lekki,Lagos,,,350 sqm,350 sqm
2806022,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,4,4,5,3,Furnished,500000000.0,Victoria Island (VI),Lagos,,,,
2805969,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,4,3,,1000000000.0,Ikoyi,Lagos,,,,
2806872,07 Apr 2025,07 Apr 2025,Available,Detached Duplex,6,6,5,,,120000000.0,Agege,Lagos,,,327 sqm,327 sqm
2806340,07 Apr 2025,07 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,125000000.0,Lekki,Lagos,,,,
2824417,17 Apr 2025,19 Apr 2025,Available,Block of Flats,2,2,2,2,,120000000.0,Lekki,Lagos,,,,
2805982,06 Apr 2025,06 Apr 2025,Available,House,3,3,4,3,,950000000.0,Ikoyi,Lagos,,,,
2805954,06 Apr 2025,08 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1600000000.0,Ikoyi,Lagos,,,,
2805784,06 Apr 2025,08 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1043051042150.0,Ikoyi,Lagos,,,,
2805778,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,4,3,,1000000000.0,Ikoyi,Lagos,,,,
2805676,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,Furnished,4011734778.0,Ikoyi,Lagos,,,,
2805659,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,950000000.0,Ikoyi,Lagos,,,,
2805654,06 Apr 2025,06 Apr 2025,Available,Terraced Duplex,5,5,5,5,,1600000000.0,Ikoyi,Lagos,,,,
2806693,07 Apr 2025,08 Apr 2025,Available,Block of Flats,5,5,6,5,,220000000.0,Isolo,Lagos,,,,
2824409,17 Apr 2025,17 Apr 2025,Available,House,3,,,,,220000000.0,Magodo,Lagos,,,,
2805827,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,2,,180000000.0,Oshodi,Lagos,,,,
2824413,17 Apr 2025,17 Apr 2025,Available,House,3,4,4,2,,65000000.0,Ajah,Lagos,,,"1,500 sqm",800 sqm
2805775,06 Apr 2025,06 Apr 2025,Available,Block of Flats,3,3,3,3,Furnished,1200000000.0,Ikoyi,Lagos,,,,
2824416,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,,,,,270000000.0,Gbagada,Lagos,,,,
2824419,17 Apr 2025,22 Apr 2025,Available,House,4,4,5,,,140000000.0,Magodo,Lagos,,,,
2614821,10 Dec 2024,12 Apr 2025,Available,Detached Duplex,5,5,7,8,,650000000.0,Ajah,Lagos,Serviced,"₦1,000,000 per annum",660 sqm,700 sqm
2794773,30 Mar 2025,11 Apr 2025,Available,Detached Duplex,4,4,5,4,,180000000.0,Lekki,Lagos,,,,
2824387,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,620000000.0,Lekki,Lagos,Serviced,,,
2824400,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,3,3,4,2,,185000000.0,Lekki,Lagos,Serviced,,,
2810270,09 Apr 2025,09 Apr 2025,Available,Block of Flats,3,3,4,3,,300000000.0,Victoria Island (VI),Lagos,,,,
2810259,08 Apr 2025,09 Apr 2025,Available,Block of Flats,3,3,4,,Furnished,260000000.0,Victoria Island (VI),Lagos,,,,
2809247,08 Apr 2025,08 Apr 2025,Available,Detached Duplex,6,5,7,5,Furnished,5300000000.0,Ikoyi,Lagos,,,520 sqm,520 sqm
2811961,09 Apr 2025,09 Apr 2025,Available,Block of Flats,2,2,3,2,Furnished,170000000.0,Ikotun,Lagos,,,,
2807635,07 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,4,,,85000000.0,Ikeja,Lagos,,,,
2824408,17 Apr 2025,19 Apr 2025,Available,Semi-detached Duplex,4,4,4,2,,180000000.0,Lekki,Lagos,,,,
2813870,10 Apr 2025,10 Apr 2025,Available,Semi-detached Duplex,5,5,5,3,,1000000000.0,Ikeja,Lagos,,,"1,100 sqm","1,100 sqm"
2742914,27 Feb 2025,17 Apr 2025,Available,Detached Duplex,5,,6,,,190000000.0,Lekki,Lagos,,,,
2811317,09 Apr 2025,09 Apr 2025,Available,Detached Duplex,5,3,6,10,,900000000.0,Ilupeju,Lagos,,,"1,500 sqm","1,500 sqm"
2815552,11 Apr 2025,11 Apr 2025,Available,Block of Flats,3,2,3,6,,90000000.0,Ifako-Ijaiye,Lagos,,,665 sqm,665 sqm
2813744,10 Apr 2025,12 Apr 2025,Available,Terraced Duplex,4,4,5,2,,200000000.0,Lekki,Lagos,,,,
2796131,31 Mar 2025,17 Apr 2025,Available,Terraced Duplex,3,3,3,3,,65000000.0,Lekki,Lagos,,,,
2824398,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,2500000000.0,Lekki,Lagos,,,,
2813780,10 Apr 2025,11 Apr 2025,Available,Terraced Duplex,3,3,3,2,,230000000.0,Lekki,Lagos,,,,
2650988,08 Jan 2025,17 Apr 2025,Available,Detached Duplex,5,,,,,260000000.0,Ajah,Lagos,,,,
2824393,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,4,4,4,3,Furnished,270000000.0,Lekki,Lagos,,,,
2823544,16 Apr 2025,22 Apr 2025,Available,House,2,2,2,2,,200000000.0,Surulere,Lagos,,,,
2726019,18 Feb 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,,,400000000.0,Lekki,Lagos,,,,
2824310,17 Apr 2025,18 Apr 2025,Available,Detached Duplex,5,5,6,6,,500000000.0,Ikeja,Lagos,,,,
2824331,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,7,7,8,,,1500000000.0,Lekki,Lagos,,,,
2824372,17 Apr 2025,18 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,135000000.0,Ajah,Lagos,,,,
2824378,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,4,5,,,160000000.0,Ajah,Lagos,,,,
2778243,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,270000000.0,Ibadan,Oyo,,,400 sqm,400 sqm
2824323,17 Apr 2025,17 Apr 2025,Available,House,4,4,5,3,,315000000.0,Ikeja,Lagos,Serviced,,,
2824340,17 Apr 2025,17 Apr 2025,Available,Block of Flats,3,3,4,2,,198000000.0,Ikeja,Lagos,Serviced,,,
2824325,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,150000000.0,Lekki,Lagos,,,,
2778497,20 Mar 2025,08 Apr 2025,Available,Semi-detached Duplex,3,3,4,,,110000000.0,Ibadan,Oyo,,,250 sqm,250 sqm
2820150,15 Apr 2025,19 Apr 2025,Available,Block of Flats,2,2,2,2,,55000000.0,Lekki,Lagos,,,,
2824314,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,280000000.0,Lekki,Lagos,,,,
2824327,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,4,5,,,430000000.0,Lekki,Lagos,,,,
2824339,17 Apr 2025,22 Apr 2025,Available,Terraced Duplex,4,4,5,3,,210000000.0,Mabushi,Abuja,,,"1,500 sqm","1,500 sqm"
2778478,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,190000000.0,Ibadan,Oyo,,,350 sqm,350 sqm
2778458,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,200000000.0,Ibadan,Oyo,,,450 sqm,450 sqm
2778451,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,230000000.0,Ibadan,Oyo,,,410 sqm,410 sqm
2778437,20 Mar 2025,20 Mar 2025,Available,Detached Duplex,4,4,5,,,180000000.0,Ibadan,Oyo,,,400 sqm,400 sqm
2824348,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,380000000.0,Lekki,Lagos,,,,
2824364,17 Apr 2025,22 Apr 2025,Available,House,3,3,4,,,140000000.0,Yaba,Lagos,,,,
2824375,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,4,6,3,,40000000.0,Ikoyi,Lagos,Serviced,"₦4,500,000 per annum",,
2801402,03 Apr 2025,12 Apr 2025,Available,Detached Duplex,4,5,5,3,,112000000.0,Ajah,Lagos,,,,
2397839,10 Aug 2024,07 Apr 2025,Available,Terraced Duplex,4,5,5,,Furnished,250000000.0,Ikeja,Lagos,,,,
2148141,06 Mar 2024,07 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,250000000.0,Ikeja,Lagos,,,,
2445583,06 Sep 2024,17 Apr 2025,Available,House,5,5,6,6,,850000000.0,Lekki,Lagos,,,,
2815261,11 Apr 2025,11 Apr 2025,Available,Terraced Duplex,1,1,2,,,50000000.0,Ibadan,Oyo,,,"1,000 sqm","1,000 sqm"
2289764,04 Jun 2024,07 Apr 2025,Available,Terraced Duplex,4,4,5,2,Furnished,325000000.0,Ikeja,Lagos,,,,
2824280,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,5,,370000000.0,Lekki,Lagos,,,,
2813282,10 Apr 2025,10 Apr 2025,Available,Semi-detached Duplex,4,5,5,3,,170000.0,Lekki,Lagos,,,,
2824272,17 Apr 2025,17 Apr 2025,Available,Block of Flats,2,3,3,3,,200000000.0,Lekki,Lagos,,,,
2824274,17 Apr 2025,17 Apr 2025,Available,Block of Flats,2,3,3,3,Furnished,210000000.0,Lekki,Lagos,,,,
2824288,17 Apr 2025,22 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,315000000.0,Lekki,Lagos,Serviced,,,
2824261,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,5,,,,,550000000.0,Jahi,Abuja,,,,
2824266,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,220000000.0,Lekki,Lagos,,,,
2824270,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,,,,,300000000.0,Jahi,Abuja,,,,
2251536,12 May 2024,17 Apr 2025,Available,Detached Duplex,4,4,5,4,,850000000.0,Ikoyi,Lagos,Serviced,,,
2824279,17 Apr 2025,19 Apr 2025,Available,Terraced Duplex,4,,,,,125000000.0,Galadimawa,Abuja,,,,
2677005,22 Jan 2025,07 Apr 2025,Available,Semi-detached Duplex,4,,,,,420000000.0,Maryland,Lagos,,,,
2824287,17 Apr 2025,17 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,150000000.0,Lekki,Lagos,,,,
2824290,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,550000000.0,Lekki,Lagos,,,,
2824300,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,5,5,4,,95000000.0,Lekki,Lagos,,,,
2824303,17 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,,,400000000.0,Lekki,Lagos,,,,
2743671,27 Feb 2025,17 Apr 2025,Available,Block of Flats,3,3,3,,,700000000.0,Owerri Municipal,Imo,,,933 sqm,
2813840,10 Apr 2025,17 Apr 2025,Available,Detached Duplex,5,5,6,4,,750000000.0,Lekki,Lagos,,,,
2780889,21 Mar 2025,21 Mar 2025,Available,Block of Flats,3,2,2,,,350000000.0,Surulere,Lagos,,,700 sqm,
2781167,21 Mar 2025,21 Apr 2025,Available,Terraced Duplex,4,4,5,2,,90000000.0,Lekki,Lagos,,,,
2824133,17 Apr 2025,21 Apr 2025,Available,Detached Duplex,4,5,5,4,Furnished,350000000.0,Lekki,Lagos,Serviced,"₦350,000,000",,
2824250,17 Apr 2025,17 Apr 2025,Available,Terraced Duplex,4,4,5,2,Furnished,155000000.0,Lekki,Lagos,Serviced,,,
2817730,13 Apr 2025,17 Apr 2025,Available,Block of Flats,12,12,12,5,Furnished,200000000.0,Ipaja,Lagos,,,648 sqm,648 sqm
2817979,13 Apr 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,,,140000000.0,Port Harcourt,Rivers,,,,
2807579,07 Apr 2025,22 Apr 2025,Available,Detached Duplex,5,5,6,10,,250000000.0,Port Harcourt,Rivers,,,,700 sqm
2824217,17 Apr 2025,17 Apr 2025,Available,Block of Flats,2,2,3,,,60000000.0,Ibadan South-West,Oyo,,,,
2824218,17 Apr 2025,21 Apr 2025,Available,Detached Duplex,5,5,6,,,260000000.0,Ajah,Lagos,,,,
2824219,17 Apr 2025,21 Apr 2025,Available,Detached Duplex,4,4,5,,,180000000.0,Ajah,Lagos,,,,
2824220,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,,,250000000.0,Ajah,Lagos,,,,
2824221,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,,Furnished,250000000.0,Ajah,Lagos,,,,
2824224,17 Apr 2025,19 Apr 2025,Available,Detached Duplex,5,5,6,,,280000000.0,Ajah,Lagos,,,,
2819668,14 Apr 2025,21 Apr 2025,Available,Detached Duplex,5,6,6,4,Furnished,1000000000.0,Ikoyi,Lagos,,,"1,000 sqm","1,000 sqm"
2818278,14 Apr 2025,21 Apr 2025,Available,Block of Flats,6,5,5,1,Furnished,12000000.0,Ipaja,Lagos,,,164 sqm,164 sqm
